id,lat,lng
4010-0,-23.5620324,-46.5969303
4011-8,-23.5445505,-46.6881903
4012-6,-23.5982921,-46.7198765
4013-4,-23.5319741,-46.6908797
4015-0,-23.5021967,-46.6222386
4016-9,-23.5018059,-46.6385618
4017-7,-23.4895106,-46.6419189
4018-5,-23.5014541,-46.6568757
4019-3,-23.5018618,-46.6845499
4020-7,-23.5731538,-46.5746552
4022-3,-23.5545719,-46.5726238
4023-1,-23.5428307,-46.567915
4024-0,-23.60763,-46.6686143
4025-8,-23.6098974,-46.6110252
4026-6,-23.5056498,-46.572843399999996
4027-4,-23.6158723,-46.5950606
4028-2,-23.5312698,-46.7178455
4029-0,-23.5034588,-46.710986
4030-4,-23.5731528,-46.7274005
4031-2,-23.5046507,-46.5850925
4032-0,-23.4802187,-46.5940265
4033-9,-23.4757534,-46.6062852
4034-7,-23.4604128,-46.6561855
4035-5,-23.6486321,-46.6442497
4036-3,-23.5144867,-46.7430273
4037-1,-23.5174651,-46.5403213
4038-0,-23.5216072,-46.5289391
4039-8,-23.5358563,-46.528556
4040-1,-23.5488256,-46.5298335
4041-0,-23.558871,-46.5506334
4042-8,-23.5057838,-46.4901129
4043-6,-23.5048524,-46.4541596
4044-4,-23.5374246,-46.4094268
4045-2,-23.5881461,-46.5844084
4046-0,-23.600264,-46.647946
4047-9,-23.5945635,-46.5758254
4048-7,-23.5295714,-46.7261584
4049-5,-23.4631469,-46.5811288
4050-9,-23.616324,-46.670883
4051-7,-23.6600527,-46.7664196
4052-5,-23.6331992,-46.7025017
4053-3,-23.6320741,-46.6126512
4054-1,-23.6050488,-46.6085737
4055-0,-23.6207449,-46.60547
4056-8,-23.4862722,-46.7050148
4057-6,-23.5407675,-46.5570712
4058-4,-23.4552948,-46.6018691
4059-2,-23.5704629,-46.5165281
4060-6,-23.6097507,-46.5275434
4061-4,-23.4687934,-46.6743568
4062-2,-23.4689652,-46.6315576
4063-0,-23.5117948,-46.551163
4064-9,-23.5917042,-46.5357138
4065-7,-23.5386342,-46.488384
4066-5,-23.4943298,-46.7306451
4067-3,-23.484813,-46.5744462
4068-1,-23.4840757,-46.4297038
4069-0,-23.5480859,-46.6884679
4070-3,-23.5366778,-46.5060667
4071-1,-23.5975654,-46.4794038
4072-0,-23.5189949,-46.4356336
4074-6,-23.5532593,-46.6972697
4075-4,-23.4810358,-46.6942732
4076-2,-23.6919889,-46.6698741
4077-0,-23.7185642,-46.6890545
4078-9,-23.6632866,-46.6583442
4079-7,-23.6127515,-46.6848935
4080-0,-23.679456,-46.640462
4081-9,-23.6527633,-46.7379012
4083-5,-23.6250661,-46.6685949
4084-3,-23.6040438,-46.5382292
4085-1,-23.6685098,-46.6898717
4086-0,-23.6484859,-46.7539579
4087-8,-23.4745267,-46.7418342
4089-4,-23.5676996,-46.759763
4090-8,-23.7391039,-46.7064587
4092-4,-23.6457168,-46.5907768
4093-2,-23.6147112,-46.4719234
4094-0,-23.4460835,-46.7296027
4095-9,-23.6913885,-46.7026476
4096-7,-23.5973822,-46.7555817
4097-5,-23.5984457,-46.7327214
4098-3,-23.6273263,-46.4726092
4100-9,-23.6278014,-46.6355759
4101-7,-23.4885418,-46.61251
4103-3,-23.6518801,-46.7901451
4105-0,-23.5188733,-46.4494674
4106-8,-23.484269,-46.384863
4107-6,-23.50683,-46.3922249
4109-2,-23.5689735,-46.5227657
4110-6,-23.5783232,-46.5687093
4111-4,-23.7528505,-46.682999
4113-0,-23.5462945,-46.5002476
4117-3,-23.5576783,-46.509684
4119-0,-23.5836638,-46.5596257
4120-3,-23.5489198,-46.43677
4122-0,-23.597463,-46.4949187
4123-8,-23.606528,-46.501543
4124-6,-23.4460211,-46.7482098
4125-4,-23.4787821,-46.6517801
4128-9,-23.4776095,-46.7269244
4132-7,-23.6014459,-46.4009918
4133-5,-23.4686714,-46.6090109
4134-3,-23.7587455,-46.7067687
4135-1,-23.5641773,-46.6346077
4136-0,-23.51577,-46.4142782
4138-6,-23.7340217,-46.6687363
4140-8,-23.6931259,-46.7825817
4153-0,-23.4599079,-46.6241774
4154-8,-23.609405,-46.637122
4155-6,-23.6542833,-46.6379431
4156-4,-23.5694806,-46.6521627
4158-0,-23.5656289,-46.3958944
4160-2,-23.5356115,-46.4566568
4161-0,-23.5288437,-46.4442564
4162-9,-23.6081295,-46.4654142
4163-7,-23.59027,-46.39857
4165-3,-23.49248,-46.39056
4166-1,-23.558028,-46.4759591
4168-8,-23.5225569,-46.4303075
4172-6,-23.4837788,-46.4213747
4175-0,-23.6150371,-46.6435656
4176-9,-23.5549387,-46.6355915
4181-5,-23.5519675,-46.4011262
4184-0,-23.4962026,-46.5906736
4186-6,-23.5066857,-46.7473848
4188-2,-23.7941043,-46.7346927
4189-0,-23.5415182,-46.4458325
4194-7,-23.5075477,-46.6645013
4198-0,-23.5600162,-46.5380997
4202-1,-23.5819938,-46.5848599
4219-6,-23.6515347,-46.7073477
4244-7,-23.4935845,-46.4419626
4264-1,-23.525882,-46.670498
4306-0,-23.6297835,-46.7200732
4380-0,-23.5147373,-46.5265628
4386-9,-23.5003966,-46.7192759
4390-7,-23.550586,-46.4806019
4400-8,-23.57352,-46.5662588
4401-6,-23.6175699,-46.4880939
4402-4,-23.590164,-46.4830463
4415-6,-23.6278558,-46.7002561
4421-0,-23.4795526,-46.6281329
4438-5,-23.4922375,-46.4455287
4494-6,-23.5034642,-46.7153691
4724-4,-23.6595158002,-46.75017975
4760-0,-23.5031184,-46.3659945
4780-5,-23.58783846,-46.68419636
4797-0,-23.521815,-46.6643253
4851-8,-23.6054062,-46.6931296
4904-2,-23.5437068,-46.4158717
4935-2,-23.653242,-46.7047146
5000-8,-23.631454,-46.593494
5001-6,-23.5554294,-46.6549559
5002-4,-23.6329183,-46.6623831
5003-2,-23.5272251,-46.6374063
5004-0,-23.5732305,-46.6213201
5005-9,-23.5686802,-46.6641898
5006-7,-23.5262768,-46.6061797
5007-5,-23.5395464,-46.5888902
5008-3,-23.5489474,-46.5921723
5009-1,-23.54467,-46.6650304
5010-5,-23.5397561,-46.6729953
5011-3,-23.59416,-46.6128238
5012-1,-23.5945937,-46.6402623
5013-0,-23.5922044,-46.6025216
5014-8,-23.567094,-46.687634
5015-6,-23.5606016,-46.5842008
5016-4,-23.5759519,-46.588948
5017-2,-23.5421925,-46.5730745
5018-0,-23.5713414,-46.5809954
5020-2,-23.6010922,-46.5899093
5022-9,-23.6136238,-46.6189488
5023-7,-23.505937,-46.6136391
5024-5,-23.5006399,-46.6080836
5025-3,-23.531672,-46.6945292
5026-1,-23.4902538,-46.627181
5027-0,-23.5040111,-46.6684777
5028-8,-23.569156,-46.7052837
5029-6,-23.539019,-46.5609003
5030-0,-23.5213879,-46.7103643
5031-8,-23.6252263,-46.6479738
5032-6,-23.4750814,-46.6324901
5033-4,-23.542208,-46.5415364
5034-2,-23.5536263,-46.539732
5035-0,-23.5970175,-46.5459473
5036-9,-23.5222522,-46.7266095
5037-7,-23.465947,-46.6658238
5038-5,-23.4729938,-46.6893505
5039-3,-23.4774894,-46.7191725
5040-7,-23.4749668,-46.5655454
5041-5,-23.4987783,-46.5160603
5042-3,-23.6507916,-46.6549132
5043-1,-23.4945604,-46.4779922
5044-0,-23.5349096,-46.4851906
5045-8,-23.5291607,-46.4523751
5046-6,-23.4991895,-46.4058618
5047-4,-23.508102,-46.5863742
5048-2,-23.467965,-46.5935799
5049-0,-23.6052484,-46.5589534
5050-4,-23.4960178,-46.7071569
5052-0,-23.5947499,-46.6745955
5053-9,-23.4487241,-46.6127344
5054-7,-23.5163048,-46.5068881
5055-5,-23.4990113,-46.7490856
5056-3,-23.5778802,-46.5570412
5057-1,-23.5694872,-46.7001386
5058-0,-23.5887237,-46.5015583
5059-8,-23.6297243,-46.6802964
5060-1,-23.5433034,-46.703362
5061-0,-23.5207632,-46.5663966
5062-8,-23.6567665,-46.6366902
5063-6,-23.5959765,-46.5140245
5064-4,-23.5377545,-46.6385519
5065-2,-23.637613,-46.5949373
5066-0,-23.4327367,-46.7122185
5067-9,-23.6021281,-46.6164002
5068-7,-23.5533835,-46.7501064
5069-5,-23.6337486,-46.772289
5070-9,-23.7091574,-46.7020309
5071-7,-23.6250476,-46.6632858
5073-3,-23.6374849,-46.7608953
5074-1,-23.6283989,-46.7033948
5075-0,-23.6922796,-46.6602627
5077-6,-23.6599479,-46.6681698
5078-4,-23.6645596,-46.6707102
5079-2,-23.6161996,-46.4978539
5080-6,-23.5118143,-46.4339564
5081-4,-23.6713114,-46.7590313
5082-2,-23.5855581,-46.7557743
5083-0,-23.5165497,-46.4230885
5084-9,-23.6759353,-46.7477214
5085-7,-23.5181424,-46.49116
5086-5,-23.4547738,-46.7171694
5088-1,-23.5968672,-46.7819366
5092-0,-23.4891283,-46.4110779
5093-8,-23.5420513,-46.5283995
5096-2,-23.7646429,-46.6957167
5098-9,-23.5536648,-46.4900939
5099-7,-23.6094894,-46.5058654
5103-9,-23.4938658,-46.6562393
5104-7,-23.5105415,-46.4857253
5105-5,-23.5132991,-46.4624842
5106-3,-23.5108964,-46.5265377
5108-0,-23.658815,-46.6446604
5111-0,-23.7712485,-46.713909
5112-8,-23.5478192,-46.4343841
5116-0,-23.7372423,-46.6944299
5118-7,-23.62306,-46.50539
5119-5,-23.5976185,-46.7663557
5120-9,-23.5891399,-46.4057402
5123-3,-23.5339692,-46.4677502
5125-0,-23.600304,-46.4428197
5129-2,-23.4877843,-46.3835704
5130-6,-23.4610001,-46.6881002
5133-0,-23.4792322,-46.578174
5135-7,-23.5614833,-46.4652053
5137-3,-23.5656953,-46.6415296
5140-3,-23.5822802,-46.5198634
5141-1,-23.5198006,-46.4105334
5143-8,-23.6119789,-46.7042243
5148-9,-23.4823719,-46.4158344
5154-3,-23.4859977,-46.5854872
5158-6,-23.5184769,-46.4819002
5160-8,-23.5536827,-46.4055892
5162-4,-23.5389921,-46.6523096
5163-2,-23.6069949,-46.483277
5164-0,-23.5028278,-46.3868307
5166-7,-23.584864,-46.5713199
5168-3,-23.6291117,-46.739513
5170-5,-23.6174572,-46.465464
5171-3,-23.603563,-46.451601
5172-1,-23.5460945,-46.4544205
5181-0,-23.480913,-46.7476279
5182-9,-23.6137906,-46.4828898
5185-3,-23.4013446,-46.7473337
5186-1,-23.5583199,-46.5588818
5187-0,-23.6422188,-46.6969607
5188-8,-23.5439067,-46.4229681
5291-4,-23.5202622,-46.7017857
5380-5,-23.4726894,-46.626127
5390-2,-23.6044588,-46.5959748
5401-1,-23.5554464,-46.4399669
5402-0,-23.5417362,-46.5286187
5408-9,-23.6402869,-46.7462387
5413-5,-23.5016529,-46.7187629
5720-7,-23.5806475,-46.6392652
5791-6,-23.53898806,-46.54705643
5886-6,-23.545774,-46.435864
5942-0,-23.53967,-46.43186
5960-9,-23.6713841,-46.7014485
5978-1,-23.5199493,-46.6831355
5982-0,-23.5845219,-46.4063855
6000-3,-23.5431446,-46.6409172
6001-1,-23.5655304,-46.6261903
6002-0,-23.5553732,-46.6213474
6003-8,-23.5575769,-46.6436118
6004-6,-23.5364978,-46.6202375
6005-4,-23.5498362,-46.6577413
6006-2,-23.5722409,-46.655073
6007-0,-23.5752203,-46.6498478
6008-9,-23.54467,-46.6650304
6009-7,-23.5305512,-46.6588522
6010-0,-23.5816892,-46.6186445
6011-9,-23.5761108,-46.6072787
6012-7,-23.5052989,-46.6389618
6013-5,-23.5936147,-46.6438116
6014-3,-23.5236379,-46.5888531
6015-1,-23.5060442,-46.6562919
6016-0,-23.6005805,-46.6233444
6017-8,-23.6156055,-46.6437813
6018-6,-23.5590636,-46.5761837
6019-4,-23.548741,-46.5602262
6020-8,-23.497085,-46.634727
6021-6,-23.4923786,-46.6200396
6023-2,-23.4908344,-46.5907471
6024-0,-23.4896052,-46.66637
6025-9,-23.5356513,-46.7047317
6026-7,-23.6126545,-46.6633713
6027-5,-23.5304206,-46.5683147
6028-3,-23.4964347,-46.6939148
6029-1,-23.5108885,-46.5316849
6030-5,-23.537583,-46.5460264
6033-0,-23.6611649,-46.6424953
6034-8,-23.5938006,-46.7316163
6035-6,-23.5800401,-46.5745355
6036-4,-23.518351,-46.5221852
6037-2,-23.5320503,-46.5160457
6038-0,-23.5895452,-46.5761914
6039-9,-23.5751717,-46.5506138
6040-2,-23.4782744,-46.5995249
6041-0,-23.493458,-46.5769775
6042-9,-23.5491877,-46.5125948
6043-7,-23.5300201,-46.6849127
6044-5,-23.6249196,-46.6085821
6045-3,-23.6013871,-46.6756423
6046-1,-23.504993,-46.4422154
6047-0,-23.5215752,-46.5077732
6048-8,-23.584856,-46.6349608
6049-6,-23.6196495,-46.600571
6050-0,-23.4828789,-46.7076371
6051-8,-23.582066,-46.537321
6052-6,-23.611916,-46.4726034
6053-4,-23.4830898,-46.7409751
6054-2,-23.4836606,-46.6588825
6055-0,-23.4935048,-46.6758894
6056-9,-23.5365969,-46.4284607
6057-7,-23.6426398,-46.6544514
6058-5,-23.5698973,-46.752066
6059-3,-23.6242493,-46.586495
6060-7,-23.5895228,-46.5591049
6061-5,-23.6463966,-46.5951949
6062-3,-23.5664838,-46.5098431
6063-1,-23.6157798,-46.6884902
6064-0,-23.539164,-46.717636
6065-8,-23.4542895,-46.7414791
6066-6,-23.5438035,-46.495057
6068-2,-23.6471511,-46.6094005
6069-0,-23.5027978,-46.4944076
6070-4,-23.4905299,-46.6980549
6071-2,-23.475604,-46.6236056
6072-0,-23.4095791,-46.7569196
6073-9,-23.6695328,-46.7698039
6074-7,-23.667757,-46.6498072
6075-5,-23.6373157,-46.6920758
6076-3,-23.669832,-46.6733958
6077-1,-23.6171246,-46.7571838
6078-0,-23.6976574,-46.6481272
6079-8,-23.6726992,-46.7122024
6080-1,-23.6799087,-46.6823946
6081-0,-23.6776302,-46.7572765
6082-8,-23.5874597,-46.7694184
6084-4,-23.4627676,-46.6750595
6085-2,-23.5762989,-46.7307827
6086-0,-23.5174304,-46.4737689
6087-9,-23.5049777,-46.482253
6089-5,-23.5666564,-46.4065216
6091-7,-23.602677,-46.5287165
6092-5,-23.5602276,-46.4942039
6093-3,-23.686689,-46.7906465
6095-0,-23.6123973,-46.5200267
6096-8,-23.5067493,-46.4108736
6097-6,-23.6710356,-46.6825718
6098-4,-23.6891224,-46.7663377
6099-2,-23.4519028,-46.5987981
6100-0,-23.5940291,-46.4896883
6101-8,-23.6553887,-46.7733401
6104-2,-23.6088473,-46.747009
6105-0,-23.5522878,-46.4551341
6106-9,-23.4960823,-46.4502709
6107-7,-23.511004,-46.421176
6108-5,-23.5842372,-46.5149111
6111-5,-23.7319149,-46.7063964
