id,lat,lng
1128-2,-23.6768404,-46.649962599999995
1129-0,-23.583275999999998,-46.7894747
1130-4,-23.523346,-46.6282767
1133-9,-23.5561063,-46.674737799999996
1134-7,-23.5478192,-46.434384099999995
1135-5,-23.453750199999998,-46.5938533
1138-0,-23.501804399999997,-46.5161802
1139-8,-23.7262901,-46.6855691
1141-0,-23.4496202,-46.734684099999996
1142-8,-23.512972200000004,-46.4332602
1143-6,-23.5021631,-46.5079658
1144-4,-23.673787599999997,-46.7428019
1146-0,-23.6749142,-46.7765778
1149-5,-23.4605744,-46.651751499999996
1150-9,-23.551515,-46.479133
1151-7,-23.599366999999997,-46.396622
1152-5,-23.4869001,-46.5706157
1153-3,-23.597666099999998,-46.7535354
1154-1,-23.5497655,-46.6430772
1155-0,-23.598831999999998,-46.4993748
1161-4,-23.739223499999998,-46.694875599999996
1165-7,-23.5198654,-46.3977347
1171-1,-23.507628,-46.4494496
1173-8,-23.6934325,-46.695250400000006
1174-6,-23.776442799999998,-46.6950769
1177-0,-23.6636518,-46.7787394
1183-5,-23.5656289,-46.395894399999996
1184-3,-23.5902566,-46.3948422
1190-8,-23.4523512,-46.577835
1192-4,-23.5528893,-46.640666599999996
1194-0,-23.614415200000003,-46.456282599999994
1199-1,-23.5669644,-46.6965656
1200-9,-23.5086361,-46.6870791
1204-1,-23.6042152,-46.5949289
1205-0,-23.6228659,-46.6742693
1208-4,-23.501433799999997,-46.6711844
1209-2,-23.50731,-46.4767699
1210-6,-23.560975499999998,-46.658971699999995
1212-2,-23.4497273,-46.614080699999995
1215-7,-23.633812199999998,-46.4599137
1217-3,-23.5101431,-46.4123269
1218-1,-23.437864899999997,-46.7898583
1226-2,-23.579441199999998,-46.3942634
1227-0,-23.500719999999998,-46.36879
1230-0,-23.3987554,-46.7513906
1234-3,-23.5300944,-46.5512726
1235-1,-23.5677897,-46.418203999999996
1237-8,-23.622379799999997,-46.4954274
1239-4,-23.4529641,-46.6921055
1243-2,-23.644733799999997,-46.5972826
1244-0,-23.439676799999997,-46.7328263
1248-3,-23.579859,-46.3866203
1251-3,-23.5610113,-46.3991687
1254-8,-23.451155,-46.6823424
1260-2,-23.513046499999998,-46.6176594
1262-9,-23.7831223,-46.7118392
1264-5,-23.5152938,-46.3829624
1267-0,-23.5953661,-46.4204945
1268-8,-23.6326243,-46.7285866
1270-0,-23.7844528,-46.6835573
1274-2,-23.5450359,-46.3932291
1278-5,-23.6417298,-46.733109899999995
1312-9,-23.629157,-46.7393499
1360-9,-23.4651282,-46.6658508
1377-3,-23.5016529,-46.718762899999994
1413-3,-23.5285261,-46.6725253
1493-1,-23.556467599999998,-46.5607361
1761-2,-23.570563099999998,-46.4008218
1849-0,-23.5141268,-46.59516860000001
1854-6,-23.530922,-46.529018
1892-9,-23.626869,-46.7476248
1924-0,-23.4895,-46.7377604
1959-3,-23.5373221,-46.3963043
3000-7,-23.5585974,-46.5586596
3001-5,-23.551975799999997,-46.6455744
3004-0,-23.5455889,-46.665373699999996
3005-8,-23.5796916,-46.6333692
3007-4,-23.539953699999998,-46.604928199999996
3008-2,-23.5396918,-46.673238399999995
3009-0,-23.581120700000003,-46.6513117
3010-4,-23.5664601,-46.598834100000005
3011-2,-23.593272400000004,-46.607890399999995
3012-0,-23.5576586,-46.592718399999995
3013-9,-23.5580608,-46.589260599999996
3014-7,-23.5180909,-46.604957
3015-5,-23.535389499999997,-46.5770135
3016-3,-23.6399872,-46.7152582
3017-1,-23.5959653,-46.6709877
3018-0,-23.6041511,-46.635187599999995
3019-8,-23.5335616,-46.7015798
3020-1,-23.618153799999998,-46.6595006
3021-0,-23.612832599999997,-46.644450299999995
3022-8,-23.6221133,-46.6312968
3023-6,-23.63741,-46.60803
3024-4,-23.530767299999997,-46.5607858
3025-2,-23.4959389,-46.6050216
3026-0,-23.507441999999998,-46.6011698
3027-9,-23.606274199999998,-46.689830799999996
3029-5,-23.490143,-46.5931551
3031-7,-23.4840339,-46.6215471
3032-5,-23.4754078,-46.5956329
3033-3,-23.4945979,-46.647580399999995
3034-1,-23.516538999999998,-46.7209463
3035-0,-23.4993746,-46.6987035
3036-8,-23.6322181,-46.6243942
3037-6,-23.638138899999998,-46.6454358
3038-4,-23.6010078,-46.7200394
3039-2,-23.571643899999998,-46.7485728
3040-6,-23.7374205,-46.690106899999996
3041-4,-23.547474899999997,-46.5521387
3043-0,-23.525966099999998,-46.5367001
3044-9,-23.5027567,-46.5294865
3045-7,-23.6216026,-46.684948999999996
3046-5,-23.656803399999998,-46.672412099999995
3047-3,-23.5113217,-46.5154861
3048-1,-23.5211184,-46.513874099999995
3049-0,-23.5341605,-46.5142057
3050-3,-23.5269834,-46.4975473
3051-1,-23.4973791,-46.4249223
3054-6,-23.4559902,-46.5946388
3055-4,-23.550689499999997,-46.7501392
3057-0,-23.5782161,-46.5518174
3058-9,-23.4908611,-46.63586
3060-0,-23.5583587,-46.5201383
3061-9,-23.590742,-46.5507873
3063-5,-23.501792299999998,-46.7603496
3064-3,-23.6109758,-46.6233718
3065-1,-23.557543799999998,-46.6814702
3067-8,-23.4992527,-46.710031
3070-8,-23.5852695,-46.6167436
3071-6,-23.5063744,-46.6665317
3073-2,-23.527565,-46.61555370000001
3074-0,-23.5813521,-46.5103221
3075-9,-23.5442297,-46.510446699999996
3078-3,-23.503880799999997,-46.7398242
3079-1,-23.4704135,-46.694502899999996
3080-5,-23.5860438,-46.5281734
3081-3,-23.510102999999997,-46.6512716
3082-1,-23.531455299999998,-46.478011599999995
3083-0,-23.6342072,-46.5914947
3084-8,-23.504696900000003,-46.4715821
3085-6,-23.6824358,-46.7122266
3090-2,-23.670008799999998,-46.66654570000001
3093-7,-23.623263299999998,-46.4632921
3094-5,-23.569833499999998,-46.479791
3095-3,-23.5505703,-46.4259862
3097-0,-23.6087603,-46.5142677
3098-8,-23.5045629,-46.5093332
3099-6,-23.492074,-46.3914318
3100-3,-23.6784443,-46.7782425
3101-1,-23.6574484,-46.7332312
3102-0,-23.586036099999998,-46.735174699999995
3103-8,-23.645979999999998,-46.777715799999996
3106-2,-23.691527699999998,-46.742796299999995
3107-0,-23.5937019,-46.486606699999996
3110-0,-23.5023667,-46.464802299999995
3111-9,-23.5201386,-46.4399594
3112-7,-23.6138861,-46.500307899999996
3113-5,-23.7535036,-46.6684291
3116-0,-23.451725999999997,-46.6884832
3118-6,-23.459263999999997,-46.6684108
3124-0,-23.4892449,-46.4108957
3127-5,-23.507790999999997,-46.4062479
3129-1,-23.6148793,-46.6774109
3132-1,-23.8089208,-46.737271
3134-8,-23.6169329,-46.4802938
3135-6,-23.5266236,-46.67662000000001
3139-9,-23.510001,-46.5434626
3140-2,-23.5159873,-46.446919
3142-9,-23.4979506,-46.444678599999996
3144-5,-23.557194199999998,-46.6351395
3145-3,-23.594268099999997,-46.6254383
3146-1,-23.5452388,-46.4145724
3147-0,-23.4425472,-46.735966399999995
3149-6,-23.5914812,-46.5011371
3151-8,-23.5158038,-46.426810499999995
3153-4,-23.648391399999998,-46.5998884
3155-0,-23.5972506,-46.4482056
3157-7,-23.6258475,-46.444935699999995
3158-5,-23.434446700000002,-46.7544482
3160-7,-23.516447499999998,-46.459899
3162-3,-23.6006133,-46.5120845
3164-0,-23.5189742,-46.7048158
3230-1,-23.5989889,-46.516468499999995
3235-2,-23.4919436,-46.4419262
3324-3,-23.502864199999998,-46.365604499999996
3400-2,-23.4710151,-46.6353442
3401-0,-23.607318,-46.4435917
3402-9,-23.542513099999997,-46.5358077
3489-4,-23.6398673,-46.7458192
3869-5,-23.6420072,-46.7669739
3900-4,-23.5669644,-46.6965656
4001-0,-23.5568121,-46.6245347
4002-9,-23.568960699999998,-46.6283816
4003-7,-23.5372621,-46.611249799999996
4004-5,-23.5522583,-46.5998003
4005-3,-23.529854399999998,-46.6247506
4007-0,-23.5843661,-46.6245094
4008-8,-23.5792383,-46.644537299999996
4009-6,-23.5762209,-46.6124651
4010-0,-23.561993899999997,-46.596968399999994
4011-8,-23.544562199999998,-46.688171
4012-6,-23.5982921,-46.7198765
4013-4,-23.531962399999998,-46.6908713
4015-0,-23.501955799999998,-46.623978799999996
4016-9,-23.5024417,-46.6392132
4017-7,-23.4894306,-46.6421926
4018-5,-23.5014541,-46.6568757
4019-3,-23.4953716,-46.6795029
4020-7,-23.5731538,-46.574655199999995
4021-5,-23.5649372,-46.5742676
4022-3,-23.5545719,-46.572623799999995
4023-1,-23.542831,-46.5679162
4024-0,-23.599077899999997,-46.661814799999995
4025-8,-23.609897399999998,-46.6110252
4026-6,-23.505374,-46.5738979
4027-4,-23.6158723,-46.5950606
4028-2,-23.5313174,-46.7184684
4029-0,-23.5034588,-46.710986
4030-4,-23.5731528,-46.727400499999995
4031-2,-23.504793,-46.5852475
4032-0,-23.479784799999997,-46.595432200000005
4033-9,-23.4735212,-46.6040691
4035-5,-23.6486321,-46.644249699999996
4036-3,-23.5117281,-46.745434499999995
4037-1,-23.5174651,-46.540321299999995
4038-0,-23.5264837,-46.5282593
4039-8,-23.53709,-46.5292859
4040-1,-23.5483489,-46.530083999999995
4041-0,-23.557969699999997,-46.5500172
4042-8,-23.5036583,-46.489607799999995
4043-6,-23.504852399999997,-46.4541596
4045-2,-23.587723099999998,-46.5823987
4046-0,-23.6002582,-46.647944
4047-9,-23.5945635,-46.5758254
4048-7,-23.5295714,-46.726158399999996
4049-5,-23.4630157,-46.5808094
4050-9,-23.616324,-46.670882999999996
4051-7,-23.6617715,-46.7640722
4052-5,-23.6309778,-46.705692299999995
4053-3,-23.6320741,-46.612651199999995
4054-1,-23.603938,-46.6107712
4055-0,-23.619688099999998,-46.6061505
4057-6,-23.5408722,-46.5590211
4058-4,-23.4542933,-46.600608300000005
4059-2,-23.572872999999998,-46.5143616
4061-4,-23.4687934,-46.6743568
4062-2,-23.468992699999998,-46.6305878
4063-0,-23.5121064,-46.5510787
4064-9,-23.5917042,-46.535713799999996
4065-7,-23.5386342,-46.488383999999996
4066-5,-23.4942826,-46.730674199999996
4067-3,-23.484048299999998,-46.5730636
4068-1,-23.4877956,-46.4290801
4069-0,-23.548814399999998,-46.6889754
4070-3,-23.5356837,-46.507149299999995
4071-1,-23.6002372,-46.4749164
4072-0,-23.5189954,-46.4356383
4074-6,-23.553260899999998,-46.6972684
4076-2,-23.691988900000002,-46.6698741
4077-0,-23.7180891,-46.6885188
4078-9,-23.663788999999998,-46.6570906
4080-0,-23.680906399999998,-46.6420688
4081-9,-23.6526943,-46.7371719
4083-5,-23.627920399999997,-46.6714978
4084-3,-23.604044299999998,-46.5382269
4085-1,-23.6691187,-46.691587899999995
4086-0,-23.646325,-46.753934
4089-4,-23.567699599999997,-46.759763
4092-4,-23.647284,-46.593117
4093-2,-23.6158483,-46.4728521
4094-0,-23.4494544,-46.7304142
4095-9,-23.6879714,-46.7031843
4096-7,-23.597666099999998,-46.7535354
4098-3,-23.627294,-46.4727975
4100-9,-23.6278014,-46.6355759
4101-7,-23.4886411,-46.612392500000006
4103-3,-23.653361699999998,-46.7919754
4105-0,-23.5188733,-46.449467399999996
4106-8,-23.4839777,-46.3850224
4107-6,-23.507976499999998,-46.3924713
4109-2,-23.571552099999998,-46.5240647
4111-4,-23.7551784,-46.682025499999995
4113-0,-23.5462945,-46.500247599999994
4117-3,-23.5576786,-46.5096858
4119-0,-23.5845443,-46.559444299999996
4120-3,-23.5487236,-46.436336399999995
4122-0,-23.598770899999998,-46.4951241
4123-8,-23.6056772,-46.502334399999995
4124-6,-23.4453226,-46.7493996
4125-4,-23.478892,-46.6519219
4128-9,-23.477668299999998,-46.7267045
4133-5,-23.4686172,-46.6100437
4134-3,-23.7587455,-46.7067687
4135-1,-23.564259,-46.633386200000004
4136-0,-23.514705600000003,-46.4109602
4138-6,-23.7405506,-46.6662998
4140-8,-23.6943937,-46.7802991
4153-0,-23.4591745,-46.6237828
4154-8,-23.609498,-46.6370132
4155-6,-23.6537212,-46.6370892
4158-0,-23.5656289,-46.395894399999996
4160-2,-23.534839599999998,-46.460646399999995
4161-0,-23.528367499999998,-46.4446132
4162-9,-23.606502799999998,-46.463521199999995
4163-7,-23.5935737,-46.397231
4165-3,-23.4922379,-46.3909581
4166-1,-23.560844600000003,-46.4747109
4168-8,-23.523716500000003,-46.4303993
4172-6,-23.4878865,-46.42104820000001
4175-0,-23.615605499999997,-46.6437813
4181-5,-23.5506651,-46.4005641
4186-6,-23.496443600000003,-46.7465639
4188-2,-23.7961892,-46.7384829
4189-0,-23.538215899999997,-46.440793199999995
4194-7,-23.5081702,-46.663191399999995
4198-0,-23.5600162,-46.5380997
4202-1,-23.582139400000003,-46.5847809
4219-6,-23.6513462,-46.707395299999995
4244-7,-23.4941578,-46.4422735
4264-1,-23.5257331,-46.670378899999996
4306-0,-23.629213699999998,-46.7203095
4386-9,-23.5003966,-46.7192759
4390-7,-23.5493706,-46.480675999999995
4400-8,-23.57352,-46.5662588
4401-6,-23.617402,-46.4879275
4402-4,-23.590163999999998,-46.4830463
4415-6,-23.6309453,-46.697523399999994
4421-0,-23.479547800000002,-46.6281434
4438-5,-23.491224300000003,-46.4450238
4494-6,-23.5034642,-46.7153691
4499-7,-23.5876095,-46.6861819
4760-0,-23.5040247,-46.3693374
4851-8,-23.6054062,-46.6931296
5000-8,-23.6316028,-46.5927915
5001-6,-23.554929899999998,-46.6537278
5002-4,-23.632762700000004,-46.6621862
5003-2,-23.5272251,-46.637406299999995
5004-0,-23.5732252,-46.621333
5005-9,-23.569000199999998,-46.6638579
5006-7,-23.526276799999998,-46.6061797
5007-5,-23.5388774,-46.5861728
5008-3,-23.548695799999997,-46.5919987
5009-1,-23.5455889,-46.665373699999996
5010-5,-23.5347106,-46.679587299999994
5011-3,-23.5987556,-46.6134643
5012-1,-23.5943658,-46.6447274
5013-0,-23.5926506,-46.6025545
5014-8,-23.5671355,-46.6876513
5015-6,-23.563142300000003,-46.584295999999995
5016-4,-23.5759519,-46.588947999999995
5017-2,-23.5407601,-46.5735763
5018-0,-23.5716941,-46.579785799999996
5020-2,-23.5950465,-46.594839099999994
5022-9,-23.6141413,-46.620484499999996
5023-7,-23.5059447,-46.613345699999996
5024-5,-23.501724199999998,-46.6080134
5025-3,-23.531672,-46.6945292
5026-1,-23.4904473,-46.6284399
5027-0,-23.5040111,-46.6684777
5028-8,-23.569156,-46.7052837
5029-6,-23.5400569,-46.5670022
5031-8,-23.619559,-46.6503244
5032-6,-23.475100599999998,-46.633627399999995
5033-4,-23.546194399999997,-46.5437017
5034-2,-23.5534712,-46.539966299999996
5035-0,-23.5992195,-46.548489700000005
5036-9,-23.522391199999998,-46.7276193
5037-7,-23.465947,-46.6658238
5038-5,-23.471615699999997,-46.6885414
5040-7,-23.478269800000003,-46.5638947
5041-5,-23.498672199999998,-46.514427999999995
5042-3,-23.6505052,-46.6552648
5043-1,-23.4953871,-46.47297450000001
5044-0,-23.5349096,-46.485190599999996
5045-8,-23.5291607,-46.4523751
5046-6,-23.4991542,-46.405108399999996
5047-4,-23.507054999999998,-46.5882125
5048-2,-23.463720799999997,-46.600820299999995
5049-0,-23.6083188,-46.557621
5050-4,-23.491492299999997,-46.7066704
5052-0,-23.5947499,-46.674595499999995
5053-9,-23.448608999999998,-46.6132618
5054-7,-23.516306099999998,-46.5068841
5055-5,-23.4975123,-46.747836799999995
5056-3,-23.5779709,-46.5562192
5057-1,-23.5676758,-46.7003133
5058-0,-23.586858799999998,-46.496748
5059-8,-23.6251967,-46.6765139
5060-1,-23.542947899999998,-46.7030075
5063-6,-23.5959765,-46.5140245
5064-4,-23.5398165,-46.6368523
5065-2,-23.637376699999997,-46.5949831
5066-0,-23.4327367,-46.7122185
5067-9,-23.6019449,-46.616015
5068-7,-23.5533835,-46.7501064
5069-5,-23.635193299999997,-46.7744352
5070-9,-23.7091574,-46.702030900000004
5073-3,-23.6364303,-46.763041099999995
5074-1,-23.6307322,-46.700211499999995
5075-0,-23.690260199999997,-46.6612211
5077-6,-23.6601955,-46.6681914
5078-4,-23.671328,-46.6646715
5079-2,-23.616199599999998,-46.497853899999996
5081-4,-23.6713781,-46.758679
5083-0,-23.5198057,-46.422017499999995
5084-9,-23.675635999999997,-46.748202
5086-5,-23.454773799999998,-46.717169399999996
5088-1,-23.593852,-46.7848322
5093-8,-23.5420513,-46.5283995
5096-2,-23.7707885,-46.6947665
5098-9,-23.553537,-46.4883531
5099-7,-23.6109263,-46.507521399999995
5103-9,-23.4938658,-46.6562393
5104-7,-23.5105574,-46.4857321
5105-5,-23.513882100000004,-46.463760799999996
5106-3,-23.510957200000004,-46.5270114
5108-0,-23.6588121,-46.6446525
5111-0,-23.770707800000004,-46.7145478
5112-8,-23.5478192,-46.434384099999995
5116-0,-23.7372737,-46.6944346
5118-7,-23.62283,-46.5070659
5119-5,-23.598903999999997,-46.766234999999995
5120-9,-23.5913574,-46.3957692
5123-3,-23.5321911,-46.4677158
5125-0,-23.5983141,-46.440779899999995
5129-2,-23.4923257,-46.3800093
5130-6,-23.461036699999998,-46.6888624
5133-0,-23.4783214,-46.576589899999995
5135-7,-23.561121999999997,-46.4636649
5137-3,-23.565184499999997,-46.643505499999996
5140-3,-23.5825803,-46.519167599999996
5141-1,-23.5192651,-46.4114487
5143-8,-23.6093278,-46.7084201
5148-9,-23.4824147,-46.413359299999996
5154-3,-23.48962,-46.5811059
5158-6,-23.5185601,-46.4823844
5160-8,-23.553696900000002,-46.405532799999996
5162-4,-23.5383425,-46.6516446
5163-2,-23.6080206,-46.4827708
5164-0,-23.5021286,-46.3861858
5168-3,-23.629157,-46.7393499
5170-5,-23.6193945,-46.4599295
5171-3,-23.6015256,-46.4533908
5172-1,-23.5460276,-46.4542852
5181-0,-23.4781442,-46.7478924
5182-9,-23.6141406,-46.480219999999996
5186-1,-23.5583496,-46.5588522
5187-0,-23.642370399999997,-46.697169699999996
5188-8,-23.5460565,-46.4231397
5291-4,-23.5199197,-46.7015667
5380-5,-23.488515300000003,-46.6497436
5381-3,-23.662833499999998,-46.7931551
5390-2,-23.6017481,-46.599736199999995
5401-1,-23.5553836,-46.439911599999995
5408-9,-23.6398673,-46.7458192
5413-5,-23.5019518,-46.721912499999995
5720-7,-23.5817142,-46.6387627
5960-9,-23.671384099999997,-46.7014485
5978-1,-23.5193059,-46.6832625
5982-0,-23.584521900000002,-46.406385500000006
6000-3,-23.543234400000003,-46.641386399999995
6001-1,-23.5655304,-46.6261903
6002-0,-23.5551809,-46.6216438
6004-6,-23.536634499999998,-46.620554399999996
6005-4,-23.549253,-46.6569953
6006-2,-23.5721784,-46.6553332
6007-0,-23.575220299999998,-46.6498478
6008-9,-23.5455889,-46.665373699999996
6009-7,-23.530551199999998,-46.6588522
6010-0,-23.5816892,-46.618644499999995
6011-9,-23.5761108,-46.607278699999995
6012-7,-23.504442299999997,-46.6394017
6013-5,-23.602955599999998,-46.6444906
6014-3,-23.5230273,-46.588912900000004
6015-1,-23.5057682,-46.6579055
6016-0,-23.6019217,-46.62387450000001
6018-6,-23.562468799999998,-46.5715775
6019-4,-23.548741,-46.560226199999995
6020-8,-23.4962072,-46.6348096
6021-6,-23.4923786,-46.620039600000005
6023-2,-23.4908781,-46.590987899999995
6024-0,-23.4896042,-46.666369599999996
6025-9,-23.5365422,-46.7039441
6026-7,-23.608335099999998,-46.659076899999995
6027-5,-23.5304233,-46.5682864
6028-3,-23.4964347,-46.693914799999995
6030-5,-23.537582999999998,-46.546026399999995
6033-0,-23.6607624,-46.6433336
6034-8,-23.5933404,-46.731447700000004
6036-4,-23.518351,-46.522185199999996
6037-2,-23.5311573,-46.5156634
6039-9,-23.574890399999997,-46.5517344
6040-2,-23.4774605,-46.5985462
6041-0,-23.4930761,-46.5774537
6042-9,-23.549184099999998,-46.512601599999996
6043-7,-23.530020099999998,-46.6849127
6044-5,-23.6249196,-46.6085821
6045-3,-23.602504399999997,-46.6765069
6046-1,-23.502748,-46.4400482
6047-0,-23.5214406,-46.5075198
6048-8,-23.584856,-46.634960799999995
6051-8,-23.5834705,-46.5365543
6052-6,-23.6119128,-46.4726004
6053-4,-23.48043,-46.745059999999995
6055-0,-23.4935167,-46.6758922
6056-9,-23.537956599999998,-46.427685499999995
6057-7,-23.6439111,-46.6531483
6058-5,-23.5697634,-46.752265200000004
6059-3,-23.628141,-46.586631999999994
6060-7,-23.5933319,-46.555669099999996
6061-5,-23.6463966,-46.5951949
6062-3,-23.5658815,-46.5094163
6063-1,-23.6157798,-46.6884902
6064-0,-23.5384842,-46.7168074
6065-8,-23.454253299999998,-46.741080499999995
6066-6,-23.5438035,-46.495056999999996
6068-2,-23.647147200000003,-46.6094121
6069-0,-23.5028006,-46.4944074
6070-4,-23.4905299,-46.698054899999995
6071-2,-23.476686900000004,-46.623744300000006
6072-0,-23.4103417,-46.75661770000001
6073-9,-23.67017,-46.772279999999995
6074-7,-23.6667234,-46.6520057
6075-5,-23.651338,-46.7016645
6076-3,-23.669832,-46.673395799999994
6077-1,-23.6210541,-46.75615
6078-0,-23.6982861,-46.6476003
6080-1,-23.6799087,-46.682394599999995
6081-0,-23.6778361,-46.7572514
6082-8,-23.5882176,-46.769461199999995
6084-4,-23.4627676,-46.675059499999996
6085-2,-23.5764066,-46.7318097
6086-0,-23.5176433,-46.4737972
6087-9,-23.505064500000003,-46.4824096
6089-5,-23.569301499999998,-46.4063616
6091-7,-23.6016352,-46.5285254
6092-5,-23.560227599999997,-46.494203899999995
6093-3,-23.686688999999998,-46.7906465
6095-0,-23.612397299999998,-46.5200267
6096-8,-23.5071904,-46.4095736
6098-4,-23.687264400000004,-46.7433354
6099-2,-23.451401,-46.598535999999996
6100-0,-23.597338399999998,-46.4882747
6101-8,-23.6557057,-46.7710947
6104-2,-23.608847299999997,-46.747009
6105-0,-23.5522878,-46.455134099999995
6106-9,-23.496053300000003,-46.4499719
6107-7,-23.5088686,-46.422604199999995
6108-5,-23.58701,-46.5161918
6111-5,-23.728888299999998,-46.7098862
6114-0,-23.6056702,-46.5201376
6118-2,-23.6876847,-46.6664198
6122-0,-23.5487236,-46.436336399999995
6123-9,-23.408424699999998,-46.7390237
6128-0,-23.5206728,-46.463896899999995
6129-8,-23.5477427,-46.534019199999996
6138-7,-23.435679,-46.7257309
6145-0,-23.493204,-46.4800963
6151-4,-23.4057295,-46.753672099999996
6155-7,-23.5892884,-46.4839111
6161-1,-23.660940399999998,-46.693183
6164-6,-23.606455399999998,-46.658816699999996
6165-4,-23.510870000000004,-46.3961199
6166-2,-23.5920326,-46.413768499999996
6169-7,-23.5586628,-46.400420499999996
6170-0,-23.4731445,-46.713515799999996
6171-9,-23.671903099999998,-46.7931416
6172-7,-23.492671299999998,-46.5034699
6173-5,-23.577447199999998,-46.453422599999996
6174-3,-23.6071135,-46.6880988
6176-0,-23.525457799999998,-46.548947899999995
6203-0,-23.545841199999998,-46.4830854
6350-9,-23.5849971,-46.6287837
6360-6,-23.6359389,-46.7131839
6370-3,-23.5053704,-46.583348
6380-0,-23.448074,-46.7161591
6390-8,-23.515509899999998,-46.5441457
6400-9,-23.5081347,-46.7585809
6401-7,-23.604088299999997,-46.4501796
6402-5,-23.5522583,-46.5998003
6711-3,-23.4668782,-46.585470699999995
6755-5,-23.5408544,-46.594108899999995
6881-0,-23.6264266,-46.7338878
6892-6,-23.5048016,-46.7006679
7001-7,-23.6442282,-46.648415799999995
7002-5,-23.570152099999998,-46.634428199999995
7003-3,-23.5336529,-46.613316499999996
7004-1,-23.5341821,-46.6493574
7005-0,-23.5233943,-46.645235199999995
7006-8,-23.588197599999997,-46.643702499999996
